"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108380","2013-10-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  129",",,C","   33",",,C",,,,,,
"CA001108380","2013-10-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  124",",,C","   52",",,C",,,,,,
"CA001108380","2013-10-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  127",",,C","   51",",,C",,,,,,
"CA001108380","2013-10-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  114",",,C","   51",",,C",,,,,,
"CA001108380","2013-10-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   91",",,C","   63",",,C",,,,,,
"CA001108380","2013-10-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  104",",,C","   73",",,C",,,,,,
"CA001108380","2013-10-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  104",",,C","   85",",,C",,,,,,
"CA001108380","2013-10-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   99",",,C","   77",",,C",,,,,,
"CA001108380","2013-10-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   96",",,C","   71",",,C",,,,,,
"CA001108380","2013-10-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"  100",",,C","   53",",,C",,,,,,
"CA001108380","2013-10-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   97",",,C","   34",",,C",,,,,,
"CA001108380","2013-10-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  104",",,C","   63",",,C",,,,,,
"CA001108380","2013-10-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  131",",,C","   74",",,C",,,,,,
"CA001108380","2013-10-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  145",",,C","   70",",,C",,,,,,
"CA001108380","2013-10-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  140",",,C","   39",",,C",,,,,,
"CA001108380","2013-10-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  139",",,C","   12",",,C",,,,,,
"CA001108380","2013-10-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   24",",,C","  118",",,C","   30",",,C",,,,,,
"CA001108380","2013-10-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   59",",,C","  109",",,C","   85",",,C",,,,,,
"CA001108380","2013-11-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   49",",,C","  120",",,C","   98",",,C",,,,,,
"CA001108380","2013-11-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  449",",,C","  103",",,C","   47",",,C",,,,,,
"CA001108380","2013-11-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   93",",,C","   13",",,C",,,,,,
"CA001108380","2013-11-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   82",",,C","  -10",",,C",,,,,,
"CA001108380","2013-11-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    8",",,C","   77",",,C","   43",",,C",,,,,,
"CA001108380","2013-11-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  100",",,C","   43",",,C",,,,,,
"CA001108380","2013-11-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  135",",,C","  104",",,C","   63",",,C",,,,,,
"CA001108380","2013-11-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   14",",,C","  122",",,C","   72",",,C",,,,,,
"CA001108380","2013-11-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   96",",,C","   62",",,C",,,,,,
"CA001108380","2013-11-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   98",",,C","   32",",,C",,,,,,
"CA001108380","2013-11-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  123",",,C","   63",",,C",,,,,,
"CA001108380","2013-11-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   21",",,C","  152",",,C","   76",",,C",,,,,,
"CA001108380","2013-11-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  148",",,C","   72",",,C",,,,,,
"CA001108380","2013-11-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","  107",",,C","   74",",,C",,,,,,
"CA001108380","2013-11-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  110",",,C","   93",",,C","   58",",,C",,,,,,
"CA001108380","2013-11-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   79",",,C","   12",",,C",,,,,,
"CA001108380","2013-11-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  112",",,C","   13",",,C",,,,,,
"CA001108380","2013-11-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   97",",,C","   85",",,C","   59",",,C",,,,,,
"CA001108380","2013-11-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   19",",,C","   73",",,C","    1",",,C",,,,,,
"CA001108380","2013-11-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   52",",,C","  -39",",,C",,,,,,
"CA001108380","2013-11-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   56",",,C","  -47",",,C",,,,,,
"CA001108380","2013-11-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   73",",,C","  -29",",,C",,,,,,
"CA001108380","2013-11-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   70",",,C","  -20",",,C",,,,,,
"CA001108380","2013-11-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   83",",,C","  -11",",,C",,,,,,
"CA001108380","2013-11-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  103",",,C","    8",",,C",,,,,,
"CA001108380","2013-11-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   92",",,C","    0",",,C",,,,,,
"CA001108380","2013-11-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  109",",,C","   25",",,C",,,,,,
"CA001108380","2013-11-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  107",",,C","   18",",,C",,,,,,
"CA001108380","2013-11-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   42",",,C","  103",",,C","   68",",,C",,,,,,
"CA001108380","2013-11-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  138",",,C","   79",",,C","   65",",,C",,,,,,
"CA001108380","2013-12-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  132",",,C","  110",",,C","   63",",,C",,,,,,
"CA001108380","2013-12-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    3",",,C","   69",",,C","    0",",,C",,,,,,
"CA001108380","2013-12-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   50",",,C","  -40",",,C",,,,,,
"CA001108380","2013-12-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   42",",,C","  -47",",,C",,,,,,
"CA001108380","2013-12-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"   10",",,C","  -49",",,C",,,,,,
"CA001108380","2013-12-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    1",",,C","  -85",",,C",,,,,,
"CA001108380","2013-12-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   -6",",,C"," -101",",,C",,,,,,
"CA001108380","2013-12-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    7",",,C","  -77",",,C",,,,,,
"CA001108380","2013-12-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  -10",",,C","  -33",",,C",,,,,,
"CA001108380","2013-12-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   14",",,C","   11",",,C","  -10",",,C",,,,,,
"CA001108380","2013-12-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   39",",,C","    1",",,C",,,,,,
"CA001108380","2013-12-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   34",",,C","   48",",,C","   -9",",,C",,,,,,
"CA001108380","2013-12-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   49",",,C","   62",",,C","   38",",,C",,,,,,
"CA001108380","2013-12-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0","T,,C","   77",",,C","   53",",,C",,,,,,
"CA001108380","2013-12-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0","T,,C","  107",",,C","   25",",,C",,,,,,
"CA001108380","2013-12-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   79",",,C","    3",",,C",,,,,,
"CA001108380","2013-12-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    3",",,C","   58",",,C","    2",",,C",,,,,,
"CA001108380","2013-12-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   61",",,C","   -2",",,C",,,,,,
"CA001108380","2013-12-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   18",",,C","  -31",",,C",,,,,,
"CA001108380","2013-12-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  129",",,C","   14",",,C","   -8",",,C",,,,,,
"CA001108380","2013-12-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   10",",,C","   28",",,C","    6",",,C",,,,,,
"CA001108380","2013-12-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   75",",,C","   45",",,C","   15",",,C",,,,,,
"CA001108380","2013-12-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   34",",,C","   94",",,C","   45",",,C",,,,,,
"CA001108380","2013-12-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   68",",,C","   28",",,C",,,,,,
"CA001108380","2013-12-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   60",",,C","  -17",",,C",,,,,,
"CA001108380","2013-12-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   58",",,C","   89",",,C","   39",",,C",,,,,,
"CA001108380","2013-12-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   21",",,C","   95",",,C","   17",",,C",,,,,,
"CA001108380","2013-12-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   71",",,C","   27",",,C",,,,,,
"CA001108380","2013-12-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   10",",,C","   57",",,C","    9",",,C",,,,,,
"CA001108380","2013-12-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   70",",,C","   48",",,C",,,,,,
"CA001108380","2013-12-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   23",",,C","   76",",,C","   44",",,C",,,,,,
"CA001108380","2014-01-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","   65",",,C","   32",",,C",,,,,,
"CA001108380","2014-01-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  116",",,C","   77",",,C","   53",",,C",,,,,,
"CA001108380","2014-01-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","   75",",,C","   11",",,C",,,,,,
"CA001108380","2014-01-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   57",",,C","  -20",",,C",,,,,,
"CA001108380","2014-01-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   54",",,C","  -32",",,C",,,,,,
"CA001108380","2014-01-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   40",",,C","  -35",",,C",,,,,,
"CA001108380","2014-01-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  105",",,C","   67",",,C","   17",",,C",,,,,,
"CA001108380","2014-01-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,"   79",",,C","   61",",,C",,,,,,
"CA001108380","2014-01-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  179",",,C","   83",",,C","   32",",,C",,,,,,
"CA001108380","2014-01-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  367",",,C","   95",",,C","   50",",,C",,,,,,
"CA001108380","2014-01-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   68",",,C","   68",",,C","   31",",,C",,,,,,
"CA001108380","2014-01-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  121",",,C","   27",",,C",,,,,,
"CA001108380","2014-01-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  100",",,C","   56",",,C",,,,,,
"CA001108380","2014-01-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   87",",,C","   39",",,C",,,,,,
"CA001108380","2014-01-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   73",",,C","   -1",",,C",,,,,,
"CA001108380","2014-01-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   58",",,C","   37",",,C",,,,,,
"CA001108380","2014-01-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   54",",,C","   16",",,C",,,,,,
"CA001108380","2014-01-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   71",",,C","    7",",,C",,,,,,
"CA001108380","2014-01-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   65",",,C","    2",",,C",,,,,,
"CA001108380","2014-01-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   72",",,C","   -9",",,C",,,,,,
"CA001108380","2014-01-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   78",",,C","   18",",,C",,,,,,
"CA001108380","2014-01-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   63",",,C","  -12",",,C",,,,,,
"CA001108380","2014-01-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   53",",,C","   22",",,C",,,,,,
"CA001108380","2014-01-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  104",",,C","    0",",,C",,,,,,
"CA001108380","2014-01-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   43",",,C","   16",",,C",,,,,,
"CA001108380","2014-01-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   48",",,C","    8",",,C",,,,,,
"CA001108380","2014-01-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    8",",,C","   78",",,C","   43",",,C",,,,,,
"CA001108380","2014-01-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   59",",,C","   76",",,C","   55",",,C",,,,,,
"CA001108380","2014-01-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   45",",,C","   61",",,C","   28",",,C",,,,,,
"CA001108380","2014-01-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   63",",,C","   -9",",,C",,,,,,
"CA001108380","2014-02-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   44",",,C","  -20",",,C",,,,,,
"CA001108380","2014-02-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   63",",,C","  -18",",,C",,,,,,
"CA001108380","2014-02-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   52",",,C","  -41",",,C",,,,,,
"CA001108380","2014-02-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   23",",,C","  -45",",,C",,,,,,
"CA001108380","2014-02-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    7",",,C","  -77",",,C",,,,,,
"CA001108380","2014-02-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   20",",,C","  -95",",,C",,,,,,
"CA001108380","2014-02-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   22",",,C","  -55",",,C",,,,,,
"CA001108380","2014-02-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   28",",,C","  -84",",,C",,,,,,
"CA001108380","2014-02-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   33",",,C","  -53",",,C",,,,,,
"CA001108380","2014-02-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   82",",,C","   74",",,C","    8",",,C",,,,,,
"CA001108380","2014-02-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  112",",,C","   79",",,C","  -13",",,C",,,,,,
"CA001108380","2014-02-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  192",",,C","  102",",,C","   32",",,C",,,,,,
"CA001108380","2014-02-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   10",",,C","  110",",,C","   38",",,C",,,,,,
"CA001108380","2014-02-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  109",",,C","  121",",,C","   35",",,C",,,,,,
"CA001108380","2014-02-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  115",",,C","   87",",,C","   36",",,C",,,,,,
"CA001108380","2014-02-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  115",",,C","   70",",,C","   41",",,C",,,,,,
"CA001108380","2014-02-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   85",",,C","   48",",,C",,,,,,
"CA001108380","2014-02-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  168",",,C","   89",",,C","   37",",,C",,,,,,
"CA001108380","2014-02-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   41",",,C","   88",",,C","   33",",,C",,,,,,
"CA001108380","2014-02-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   44",",,C","  100",",,C","   26",",,C",,,,,,
"CA001108380","2014-02-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   62",",,C","   19",",,C",,,,,,
"CA001108380","2014-02-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   96",",,C","   20",",,C","   -2",",,C",,,,,,
"CA001108380","2014-02-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  131",",,C","    7",",,C","    2",",,C",,,,,,
"CA001108380","2014-02-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  160",",,C","   16",",,C","    0",",,C",,,,,,
"CA001108380","2014-02-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","   73",",,C","  -28",",,C",,,,,,
"CA001108380","2014-02-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   59",",,C","    4",",,C",,,,,,
"CA001108380","2014-02-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   77",",,C","   30",",,C",,,,,,
"CA001108380","2014-02-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   85",",,C","   21",",,C",,,,,,
"CA001108380","2014-03-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   59",",,C","  -16",",,C",,,,,,
"CA001108380","2014-03-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   98",",,C","   29",",,C","   -3",",,C",,,,,,
"CA001108380","2014-03-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   27",",,C","   96",",,C","   26",",,C",,,,,,
"CA001108380","2014-03-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   80",",,C","   56",",,C","   19",",,C",,,,,,
"CA001108380","2014-03-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  152",",,C","  122",",,C","   35",",,C",,,,,,
"CA001108380","2014-03-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  158",",,C","  105",",,C","   73",",,C",,,,,,
"CA001108380","2014-03-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  123",",,C","   68",",,C",,,,,,
"CA001108380","2014-03-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  238",",,C","   98",",,C","   72",",,C",,,,,,
"CA001108380","2014-03-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","  131",",,C","   54",",,C",,,,,,
"CA001108380","2014-03-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   90",",,C","   49",",,C",,,,,,
"CA001108380","2014-03-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  126",",,C","   15",",,C",,,,,,
"CA001108380","2014-03-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  105",",,C","   13",",,C",,,,,,
"CA001108380","2014-03-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    8",",,C","  125",",,C","   31",",,C",,,,,,
"CA001108380","2014-03-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   96",",,C","  128",",,C","   64",",,C",,,,,,
"CA001108380","2014-03-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  113",",,C","  101",",,C","   56",",,C",,,,,,
"CA001108380","2014-03-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   11",",,C","   97",",,C","   52",",,C",,,,,,
"CA001108380","2014-03-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    7",",,C","   87",",,C","   37",",,C",,,,,,
"CA001108380","2014-03-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    7",",,C","   86",",,C","   22",",,C",,,,,,
"CA001108380","2014-03-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  114",",,C","   93",",,C","   58",",,C",,,,,,
"CA001108380","2014-03-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   89",",,C","   37",",,C",,,,,,
