location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Obihiro,42.92222222,143.2119444,38.4,1958,5/16/1958,136
Japan/Obihiro,42.92222222,143.2119444,38.4,1959,5/5/1959,125
Japan/Obihiro,42.92222222,143.2119444,38.4,1960,5/15/1960,136
Japan/Obihiro,42.92222222,143.2119444,38.4,1961,5/9/1961,129
Japan/Obihiro,42.92222222,143.2119444,38.4,1962,5/7/1962,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1963,5/10/1963,130
Japan/Obihiro,42.92222222,143.2119444,38.4,1964,5/10/1964,131
Japan/Obihiro,42.92222222,143.2119444,38.4,1965,5/17/1965,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1966,5/17/1966,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1967,5/5/1967,125
Japan/Obihiro,42.92222222,143.2119444,38.4,1968,5/5/1968,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1969,5/10/1969,130
Japan/Obihiro,42.92222222,143.2119444,38.4,1970,5/13/1970,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1971,5/16/1971,136
Japan/Obihiro,42.92222222,143.2119444,38.4,1972,5/6/1972,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1973,5/9/1973,129
Japan/Obihiro,42.92222222,143.2119444,38.4,1974,5/12/1974,132
Japan/Obihiro,42.92222222,143.2119444,38.4,1975,5/14/1975,134
Japan/Obihiro,42.92222222,143.2119444,38.4,1976,5/11/1976,132
Japan/Obihiro,42.92222222,143.2119444,38.4,1977,5/13/1977,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1978,5/13/1978,133
Japan/Obihiro,42.92222222,143.2119444,38.4,1979,5/17/1979,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1980,5/16/1980,137
Japan/Obihiro,42.92222222,143.2119444,38.4,1981,5/7/1981,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1982,5/9/1982,129
Japan/Obihiro,42.92222222,143.2119444,38.4,1983,5/3/1983,123
Japan/Obihiro,42.92222222,143.2119444,38.4,1984,5/21/1984,142
Japan/Obihiro,42.92222222,143.2119444,38.4,1985,5/6/1985,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1986,5/8/1986,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1987,5/8/1987,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1988,5/7/1988,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1989,5/7/1989,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1990,5/4/1990,124
Japan/Obihiro,42.92222222,143.2119444,38.4,1991,5/6/1991,126
Japan/Obihiro,42.92222222,143.2119444,38.4,1992,5/9/1992,130
Japan/Obihiro,42.92222222,143.2119444,38.4,1993,5/11/1993,131
Japan/Obihiro,42.92222222,143.2119444,38.4,1994,5/8/1994,128
Japan/Obihiro,42.92222222,143.2119444,38.4,1995,5/7/1995,127
Japan/Obihiro,42.92222222,143.2119444,38.4,1996,5/13/1996,134
Japan/Obihiro,42.92222222,143.2119444,38.4,1997,5/3/1997,123
Japan/Obihiro,42.92222222,143.2119444,38.4,1998,4/26/1998,116
Japan/Obihiro,42.92222222,143.2119444,38.4,1999,5/7/1999,127
Japan/Obihiro,42.92222222,143.2119444,38.4,2000,5/12/2000,133
Japan/Obihiro,42.92222222,143.2119444,38.4,2001,5/1/2001,121
Japan/Obihiro,42.92222222,143.2119444,38.4,2002,4/27/2002,117
Japan/Obihiro,42.92222222,143.2119444,38.4,2003,5/3/2003,123
Japan/Obihiro,42.92222222,143.2119444,38.4,2004,5/8/2004,129
Japan/Obihiro,42.92222222,143.2119444,38.4,2005,5/10/2005,130
Japan/Obihiro,42.92222222,143.2119444,38.4,2006,5/12/2006,132
Japan/Obihiro,42.92222222,143.2119444,38.4,2007,5/8/2007,128
Japan/Obihiro,42.92222222,143.2119444,38.4,2008,4/30/2008,121
Japan/Obihiro,42.92222222,143.2119444,38.4,2009,5/4/2009,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2010,5/11/2010,131
Japan/Obihiro,42.92222222,143.2119444,38.4,2011,5/9/2011,129
Japan/Obihiro,42.92222222,143.2119444,38.4,2012,5/7/2012,128
Japan/Obihiro,42.92222222,143.2119444,38.4,2013,5/16/2013,136
Japan/Obihiro,42.92222222,143.2119444,38.4,2014,4/29/2014,119
Japan/Obihiro,42.92222222,143.2119444,38.4,2015,4/28/2015,118
Japan/Obihiro,42.92222222,143.2119444,38.4,2016,5/3/2016,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2017,5/2/2017,122
Japan/Obihiro,42.92222222,143.2119444,38.4,2018,4/28/2018,118
Japan/Obihiro,42.92222222,143.2119444,38.4,2019,4/30/2019,120
Japan/Obihiro,42.92222222,143.2119444,38.4,2020,5/3/2020,124
Japan/Obihiro,42.92222222,143.2119444,38.4,2021,4/27/2021,117
Japan/Kushiro,42.98583333,144.3777778,4.5,1954,5/28/1954,148
Japan/Kushiro,42.95305556,144.4375,14.05,1954,5/28/1954,148
Japan/Kushiro,42.98583333,144.3777778,4.5,1955,5/26/1955,146
Japan/Kushiro,42.95305556,144.4375,14.05,1955,5/26/1955,146
Japan/Kushiro,42.98583333,144.3777778,4.5,1957,5/19/1957,139
Japan/Kushiro,42.95305556,144.4375,14.05,1957,5/19/1957,139
Japan/Kushiro,42.98583333,144.3777778,4.5,1958,5/29/1958,149
Japan/Kushiro,42.95305556,144.4375,14.05,1958,5/29/1958,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1959,5/20/1959,140
Japan/Kushiro,42.95305556,144.4375,14.05,1959,5/20/1959,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1960,5/28/1960,149
Japan/Kushiro,42.95305556,144.4375,14.05,1960,5/28/1960,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1961,5/27/1961,147
Japan/Kushiro,42.95305556,144.4375,14.05,1961,5/27/1961,147
Japan/Kushiro,42.98583333,144.3777778,4.5,1962,5/10/1962,130
Japan/Kushiro,42.95305556,144.4375,14.05,1962,5/10/1962,130
Japan/Kushiro,42.98583333,144.3777778,4.5,1963,5/20/1963,140
Japan/Kushiro,42.95305556,144.4375,14.05,1963,5/20/1963,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1964,5/24/1964,145
Japan/Kushiro,42.95305556,144.4375,14.05,1964,5/24/1964,145
Japan/Kushiro,42.98583333,144.3777778,4.5,1965,5/25/1965,145
Japan/Kushiro,42.95305556,144.4375,14.05,1965,5/25/1965,145
Japan/Kushiro,42.98583333,144.3777778,4.5,1966,5/20/1966,140
Japan/Kushiro,42.95305556,144.4375,14.05,1966,5/20/1966,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1967,5/14/1967,134
Japan/Kushiro,42.95305556,144.4375,14.05,1967,5/14/1967,134
Japan/Kushiro,42.98583333,144.3777778,4.5,1968,5/23/1968,144
Japan/Kushiro,42.95305556,144.4375,14.05,1968,5/23/1968,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1969,5/20/1969,140
Japan/Kushiro,42.95305556,144.4375,14.05,1969,5/20/1969,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1970,5/21/1970,141
Japan/Kushiro,42.95305556,144.4375,14.05,1970,5/21/1970,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1971,5/24/1971,144
Japan/Kushiro,42.95305556,144.4375,14.05,1971,5/24/1971,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1972,5/10/1972,131
Japan/Kushiro,42.95305556,144.4375,14.05,1972,5/10/1972,131
Japan/Kushiro,42.98583333,144.3777778,4.5,1973,5/16/1973,136
Japan/Kushiro,42.95305556,144.4375,14.05,1973,5/16/1973,136
Japan/Kushiro,42.98583333,144.3777778,4.5,1974,5/20/1974,140
Japan/Kushiro,42.95305556,144.4375,14.05,1974,5/20/1974,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1975,5/24/1975,144
Japan/Kushiro,42.95305556,144.4375,14.05,1975,5/24/1975,144
Japan/Kushiro,42.98583333,144.3777778,4.5,1976,5/20/1976,141
Japan/Kushiro,42.95305556,144.4375,14.05,1976,5/20/1976,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1977,5/31/1977,151
Japan/Kushiro,42.95305556,144.4375,14.05,1977,5/31/1977,151
Japan/Kushiro,42.98583333,144.3777778,4.5,1978,5/29/1978,149
Japan/Kushiro,42.95305556,144.4375,14.05,1978,5/29/1978,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1979,6/1/1979,152
Japan/Kushiro,42.95305556,144.4375,14.05,1979,6/1/1979,152
Japan/Kushiro,42.98583333,144.3777778,4.5,1980,5/28/1980,149
Japan/Kushiro,42.95305556,144.4375,14.05,1980,5/28/1980,149
Japan/Kushiro,42.98583333,144.3777778,4.5,1981,5/27/1981,147
Japan/Kushiro,42.95305556,144.4375,14.05,1981,5/27/1981,147
Japan/Kushiro,42.98583333,144.3777778,4.5,1982,5/21/1982,141
Japan/Kushiro,42.95305556,144.4375,14.05,1982,5/21/1982,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1983,5/16/1983,136
Japan/Kushiro,42.95305556,144.4375,14.05,1983,5/16/1983,136
Japan/Kushiro,42.98583333,144.3777778,4.5,1984,6/4/1984,156
Japan/Kushiro,42.95305556,144.4375,14.05,1984,6/4/1984,156
Japan/Kushiro,42.98583333,144.3777778,4.5,1985,5/20/1985,140
Japan/Kushiro,42.95305556,144.4375,14.05,1985,5/20/1985,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1986,5/19/1986,139
Japan/Kushiro,42.95305556,144.4375,14.05,1986,5/19/1986,139
Japan/Kushiro,42.98583333,144.3777778,4.5,1987,5/20/1987,140
Japan/Kushiro,42.95305556,144.4375,14.05,1987,5/20/1987,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1988,5/21/1988,142
Japan/Kushiro,42.95305556,144.4375,14.05,1988,5/21/1988,142
Japan/Kushiro,42.98583333,144.3777778,4.5,1989,5/20/1989,140
Japan/Kushiro,42.95305556,144.4375,14.05,1989,5/20/1989,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1990,5/12/1990,132
Japan/Kushiro,42.95305556,144.4375,14.05,1990,5/12/1990,132
Japan/Kushiro,42.98583333,144.3777778,4.5,1991,5/13/1991,133
Japan/Kushiro,42.95305556,144.4375,14.05,1991,5/13/1991,133
Japan/Kushiro,42.98583333,144.3777778,4.5,1992,5/20/1992,141
Japan/Kushiro,42.95305556,144.4375,14.05,1992,5/20/1992,141
Japan/Kushiro,42.98583333,144.3777778,4.5,1993,5/20/1993,140
Japan/Kushiro,42.95305556,144.4375,14.05,1993,5/20/1993,140
Japan/Kushiro,42.98583333,144.3777778,4.5,1994,5/17/1994,137
Japan/Kushiro,42.95305556,144.4375,14.05,1994,5/17/1994,137
Japan/Kushiro,42.98583333,144.3777778,4.5,1995,5/18/1995,138
Japan/Kushiro,42.95305556,144.4375,14.05,1995,5/18/1995,138
Japan/Kushiro,42.98583333,144.3777778,4.5,1996,5/31/1996,152
Japan/Kushiro,42.95305556,144.4375,14.05,1996,5/31/1996,152
Japan/Kushiro,42.98583333,144.3777778,4.5,1997,5/22/1997,142
Japan/Kushiro,42.95305556,144.4375,14.05,1997,5/22/1997,142
Japan/Kushiro,42.98583333,144.3777778,4.5,1998,5/18/1998,138
Japan/Kushiro,42.95305556,144.4375,14.05,1998,5/18/1998,138
Japan/Kushiro,42.98583333,144.3777778,4.5,1999,5/21/1999,141
Japan/Kushiro,42.95305556,144.4375,14.05,1999,5/21/1999,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2000,5/21/2000,142
Japan/Kushiro,42.95305556,144.4375,14.05,2000,5/21/2000,142
Japan/Kushiro,42.98583333,144.3777778,4.5,2001,5/21/2001,141
Japan/Kushiro,42.95305556,144.4375,14.05,2001,5/21/2001,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2002,5/13/2002,133
Japan/Kushiro,42.95305556,144.4375,14.05,2002,5/13/2002,133
Japan/Kushiro,42.98583333,144.3777778,4.5,2003,5/26/2003,146
Japan/Kushiro,42.95305556,144.4375,14.05,2003,5/26/2003,146
Japan/Kushiro,42.98583333,144.3777778,4.5,2004,5/19/2004,140
Japan/Kushiro,42.95305556,144.4375,14.05,2004,5/19/2004,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2005,5/26/2005,146
Japan/Kushiro,42.95305556,144.4375,14.05,2005,5/26/2005,146
Japan/Kushiro,42.98583333,144.3777778,4.5,2006,5/21/2006,141
Japan/Kushiro,42.95305556,144.4375,14.05,2006,5/21/2006,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2007,5/20/2007,140
Japan/Kushiro,42.95305556,144.4375,14.05,2007,5/20/2007,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2008,5/19/2008,140
Japan/Kushiro,42.95305556,144.4375,14.05,2008,5/19/2008,140
Japan/Kushiro,42.98583333,144.3777778,4.5,2009,5/14/2009,134
Japan/Kushiro,42.95305556,144.4375,14.05,2009,5/14/2009,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2010,5/22/2010,142
Japan/Kushiro,42.95305556,144.4375,14.05,2010,5/22/2010,142
Japan/Kushiro,42.98583333,144.3777778,4.5,2011,5/21/2011,141
Japan/Kushiro,42.95305556,144.4375,14.05,2011,5/21/2011,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2012,5/20/2012,141
Japan/Kushiro,42.95305556,144.4375,14.05,2012,5/20/2012,141
Japan/Kushiro,42.98583333,144.3777778,4.5,2013,5/25/2013,145
Japan/Kushiro,42.95305556,144.4375,14.05,2013,5/25/2013,145
Japan/Kushiro,42.98583333,144.3777778,4.5,2014,5/14/2014,134
Japan/Kushiro,42.95305556,144.4375,14.05,2014,5/14/2014,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2015,5/8/2015,128
Japan/Kushiro,42.95305556,144.4375,14.05,2015,5/8/2015,128
Japan/Kushiro,42.98583333,144.3777778,4.5,2016,5/13/2016,134
Japan/Kushiro,42.95305556,144.4375,14.05,2016,5/13/2016,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2017,5/18/2017,138
Japan/Kushiro,42.95305556,144.4375,14.05,2017,5/18/2017,138
Japan/Kushiro,42.98583333,144.3777778,4.5,2018,5/14/2018,134
Japan/Kushiro,42.95305556,144.4375,14.05,2018,5/14/2018,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2019,5/13/2019,133
Japan/Kushiro,42.95305556,144.4375,14.05,2019,5/13/2019,133
Japan/Kushiro,42.98583333,144.3777778,4.5,2020,5/13/2020,134
Japan/Kushiro,42.95305556,144.4375,14.05,2020,5/13/2020,134
Japan/Kushiro,42.98583333,144.3777778,4.5,2021,5/11/2021,131
Japan/Kushiro,42.95305556,144.4375,14.05,2021,5/11/2021,131
Japan/Nemuro,43.33055556,145.5855556,25.2,1960,6/8/1960,160
Japan/Nemuro,43.33055556,145.5855556,25.2,1961,5/26/1961,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1962,5/20/1962,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1963,5/22/1963,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1964,5/28/1964,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1965,5/28/1965,148
Japan/Nemuro,43.33055556,145.5855556,25.2,1966,5/27/1966,147
Japan/Nemuro,43.33055556,145.5855556,25.2,1967,5/22/1967,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1968,5/28/1968,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1969,5/20/1969,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1970,5/24/1970,144
Japan/Nemuro,43.33055556,145.5855556,25.2,1971,5/29/1971,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1972,5/18/1972,139
Japan/Nemuro,43.33055556,145.5855556,25.2,1973,5/17/1973,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1974,5/21/1974,141
Japan/Nemuro,43.33055556,145.5855556,25.2,1975,5/31/1975,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1976,5/22/1976,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1977,5/31/1977,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1978,5/28/1978,148
Japan/Nemuro,43.33055556,145.5855556,25.2,1979,6/2/1979,153
Japan/Nemuro,43.33055556,145.5855556,25.2,1980,5/30/1980,151
Japan/Nemuro,43.33055556,145.5855556,25.2,1981,6/1/1981,152
Japan/Nemuro,43.33055556,145.5855556,25.2,1982,5/26/1982,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1983,5/20/1983,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1984,6/4/1984,156
Japan/Nemuro,43.33055556,145.5855556,25.2,1985,5/23/1985,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1986,5/25/1986,145
Japan/Nemuro,43.33055556,145.5855556,25.2,1987,5/20/1987,140
Japan/Nemuro,43.33055556,145.5855556,25.2,1988,5/28/1988,149
Japan/Nemuro,43.33055556,145.5855556,25.2,1989,5/26/1989,146
Japan/Nemuro,43.33055556,145.5855556,25.2,1990,5/17/1990,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1991,5/18/1991,138
Japan/Nemuro,43.33055556,145.5855556,25.2,1992,6/2/1992,154
Japan/Nemuro,43.33055556,145.5855556,25.2,1994,5/23/1994,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1995,5/22/1995,142
Japan/Nemuro,43.33055556,145.5855556,25.2,1996,5/31/1996,152
Japan/Nemuro,43.33055556,145.5855556,25.2,1997,5/23/1997,143
Japan/Nemuro,43.33055556,145.5855556,25.2,1998,5/17/1998,137
Japan/Nemuro,43.33055556,145.5855556,25.2,1999,5/22/1999,142
Japan/Nemuro,43.33055556,145.5855556,25.2,2000,5/26/2000,147
Japan/Nemuro,43.33055556,145.5855556,25.2,2001,5/24/2001,144
Japan/Nemuro,43.33055556,145.5855556,25.2,2002,5/13/2002,133
Japan/Nemuro,43.33055556,145.5855556,25.2,2003,5/28/2003,148
Japan/Nemuro,43.33055556,145.5855556,25.2,2004,5/19/2004,140
Japan/Nemuro,43.33055556,145.5855556,25.2,2005,5/29/2005,149
Japan/Nemuro,43.33055556,145.5855556,25.2,2006,5/22/2006,142
Japan/Nemuro,43.33055556,145.5855556,25.2,2007,5/23/2007,143
Japan/Nemuro,43.33055556,145.5855556,25.2,2008,5/22/2008,143
Japan/Nemuro,43.33055556,145.5855556,25.2,2009,5/16/2009,136
Japan/Nemuro,43.33055556,145.5855556,25.2,2010,5/24/2010,144
Japan/Muroran,42.31166667,140.9752778,39.89,1953,5/17/1953,137
Japan/Muroran,42.32361111,140.97,3,1953,5/17/1953,137
Japan/Muroran,42.31166667,140.9752778,39.89,1954,5/13/1954,133
Japan/Muroran,42.32361111,140.97,3,1954,5/13/1954,133
Japan/Muroran,42.31166667,140.9752778,39.89,1955,5/23/1955,143
Japan/Muroran,42.32361111,140.97,3,1955,5/23/1955,143
Japan/Muroran,42.31166667,140.9752778,39.89,1956,5/13/1956,134
Japan/Muroran,42.32361111,140.97,3,1956,5/13/1956,134
Japan/Muroran,42.31166667,140.9752778,39.89,1957,5/14/1957,134
Japan/Muroran,42.32361111,140.97,3,1957,5/14/1957,134
Japan/Muroran,42.31166667,140.9752778,39.89,1958,5/17/1958,137
Japan/Muroran,42.32361111,140.97,3,1958,5/17/1958,137
Japan/Muroran,42.31166667,140.9752778,39.89,1959,4/30/1959,120
Japan/Muroran,42.32361111,140.97,3,1959,4/30/1959,120
Japan/Muroran,42.31166667,140.9752778,39.89,1960,5/14/1960,135
Japan/Muroran,42.32361111,140.97,3,1960,5/14/1960,135
Japan/Muroran,42.31166667,140.9752778,39.89,1961,5/11/1961,131
Japan/Muroran,42.32361111,140.97,3,1961,5/11/1961,131
Japan/Muroran,42.31166667,140.9752778,39.89,1962,5/12/1962,132
Japan/Muroran,42.32361111,140.97,3,1962,5/12/1962,132
Japan/Muroran,42.31166667,140.9752778,39.89,1963,5/10/1963,130
Japan/Muroran,42.32361111,140.97,3,1963,5/10/1963,130
Japan/Muroran,42.31166667,140.9752778,39.89,1964,5/12/1964,133
Japan/Muroran,42.32361111,140.97,3,1964,5/12/1964,133
Japan/Muroran,42.31166667,140.9752778,39.89,1965,5/20/1965,140
Japan/Muroran,42.32361111,140.97,3,1965,5/20/1965,140
Japan/Muroran,42.31166667,140.9752778,39.89,1966,5/20/1966,140
Japan/Muroran,42.32361111,140.97,3,1966,5/20/1966,140
Japan/Muroran,42.31166667,140.9752778,39.89,1967,5/8/1967,128
Japan/Muroran,42.32361111,140.97,3,1967,5/8/1967,128
Japan/Muroran,42.31166667,140.9752778,39.89,1968,5/10/1968,131
Japan/Muroran,42.32361111,140.97,3,1968,5/10/1968,131
Japan/Muroran,42.31166667,140.9752778,39.89,1969,5/12/1969,132
Japan/Muroran,42.32361111,140.97,3,1969,5/12/1969,132
Japan/Muroran,42.31166667,140.9752778,39.89,1970,5/16/1970,136
Japan/Muroran,42.32361111,140.97,3,1970,5/16/1970,136
Japan/Muroran,42.31166667,140.9752778,39.89,1971,5/15/1971,135
Japan/Muroran,42.32361111,140.97,3,1971,5/15/1971,135
Japan/Muroran,42.31166667,140.9752778,39.89,1972,5/8/1972,129
Japan/Muroran,42.32361111,140.97,3,1972,5/8/1972,129
Japan/Muroran,42.31166667,140.9752778,39.89,1973,5/14/1973,134
Japan/Muroran,42.32361111,140.97,3,1973,5/14/1973,134
Japan/Muroran,42.31166667,140.9752778,39.89,1974,5/15/1974,135
Japan/Muroran,42.32361111,140.97,3,1974,5/15/1974,135
Japan/Muroran,42.31166667,140.9752778,39.89,1975,5/11/1975,131
Japan/Muroran,42.32361111,140.97,3,1975,5/11/1975,131
Japan/Muroran,42.31166667,140.9752778,39.89,1976,5/15/1976,136
Japan/Muroran,42.32361111,140.97,3,1976,5/15/1976,136
Japan/Muroran,42.31166667,140.9752778,39.89,1977,5/14/1977,134
Japan/Muroran,42.32361111,140.97,3,1977,5/14/1977,134
Japan/Muroran,42.31166667,140.9752778,39.89,1978,5/16/1978,136
Japan/Muroran,42.32361111,140.97,3,1978,5/16/1978,136
Japan/Muroran,42.31166667,140.9752778,39.89,1979,5/19/1979,139
Japan/Muroran,42.32361111,140.97,3,1979,5/19/1979,139
Japan/Muroran,42.31166667,140.9752778,39.89,1980,5/18/1980,139
Japan/Muroran,42.32361111,140.97,3,1980,5/18/1980,139
Japan/Muroran,42.31166667,140.9752778,39.89,1981,5/10/1981,130
Japan/Muroran,42.32361111,140.97,3,1981,5/10/1981,130
Japan/Muroran,42.31166667,140.9752778,39.89,1982,5/14/1982,134
Japan/Muroran,42.32361111,140.97,3,1982,5/14/1982,134
Japan/Muroran,42.31166667,140.9752778,39.89,1983,5/4/1983,124
Japan/Muroran,42.32361111,140.97,3,1983,5/4/1983,124
Japan/Muroran,42.31166667,140.9752778,39.89,1984,5/30/1984,151
Japan/Muroran,42.32361111,140.97,3,1984,5/30/1984,151
Japan/Muroran,42.31166667,140.9752778,39.89,1985,5/18/1985,138
Japan/Muroran,42.32361111,140.97,3,1985,5/18/1985,138
Japan/Muroran,42.31166667,140.9752778,39.89,1986,5/12/1986,132
Japan/Muroran,42.32361111,140.97,3,1986,5/12/1986,132
Japan/Muroran,42.31166667,140.9752778,39.89,1987,5/13/1987,133
Japan/Muroran,42.32361111,140.97,3,1987,5/13/1987,133
Japan/Muroran,42.31166667,140.9752778,39.89,1988,5/12/1988,133
Japan/Muroran,42.32361111,140.97,3,1988,5/12/1988,133
Japan/Muroran,42.31166667,140.9752778,39.89,1989,5/7/1989,127
Japan/Muroran,42.32361111,140.97,3,1989,5/7/1989,127
Japan/Muroran,42.31166667,140.9752778,39.89,1990,5/2/1990,122
Japan/Muroran,42.32361111,140.97,3,1990,5/2/1990,122
Japan/Muroran,42.31166667,140.9752778,39.89,1991,5/7/1991,127
Japan/Muroran,42.32361111,140.97,3,1991,5/7/1991,127
Japan/Muroran,42.31166667,140.9752778,39.89,1992,5/12/1992,133
Japan/Muroran,42.32361111,140.97,3,1992,5/12/1992,133
Japan/Muroran,42.31166667,140.9752778,39.89,1993,5/9/1993,129
Japan/Muroran,42.32361111,140.97,3,1993,5/9/1993,129
Japan/Muroran,42.31166667,140.9752778,39.89,1994,5/9/1994,129
Japan/Muroran,42.32361111,140.97,3,1994,5/9/1994,129
Japan/Muroran,42.31166667,140.9752778,39.89,1995,5/9/1995,129
Japan/Muroran,42.32361111,140.97,3,1995,5/9/1995,129
Japan/Muroran,42.31166667,140.9752778,39.89,1996,5/20/1996,141
Japan/Muroran,42.32361111,140.97,3,1996,5/20/1996,141
Japan/Muroran,42.31166667,140.9752778,39.89,1997,5/6/1997,126
Japan/Muroran,42.32361111,140.97,3,1997,5/6/1997,126
Japan/Muroran,42.31166667,140.9752778,39.89,1998,5/3/1998,123
Japan/Muroran,42.32361111,140.97,3,1998,5/3/1998,123
Japan/Muroran,42.31166667,140.9752778,39.89,1999,5/13/1999,133
Japan/Muroran,42.32361111,140.97,3,1999,5/13/1999,133
Japan/Muroran,42.31166667,140.9752778,39.89,2000,5/17/2000,138
Japan/Muroran,42.32361111,140.97,3,2000,5/17/2000,138
Japan/Muroran,42.31166667,140.9752778,39.89,2001,5/14/2001,134
Japan/Muroran,42.32361111,140.97,3,2001,5/14/2001,134
Japan/Muroran,42.31166667,140.9752778,39.89,2002,4/28/2002,118
Japan/Muroran,42.32361111,140.97,3,2002,4/28/2002,118
Japan/Muroran,42.31166667,140.9752778,39.89,2003,5/6/2003,126
Japan/Muroran,42.32361111,140.97,3,2003,5/6/2003,126
Japan/Muroran,42.31166667,140.9752778,39.89,2004,5/8/2004,129
Japan/Muroran,42.32361111,140.97,3,2004,5/8/2004,129
Japan/Muroran,42.31166667,140.9752778,39.89,2005,5/20/2005,140
Japan/Muroran,42.32361111,140.97,3,2005,5/20/2005,140
Japan/Muroran,42.31166667,140.9752778,39.89,2006,5/16/2006,136
Japan/Muroran,42.32361111,140.97,3,2006,5/16/2006,136
Japan/Muroran,42.31166667,140.9752778,39.89,2007,5/12/2007,132
Japan/Muroran,42.32361111,140.97,3,2007,5/12/2007,132
Japan/Muroran,42.31166667,140.9752778,39.89,2008,5/2/2008,123
Japan/Muroran,42.32361111,140.97,3,2008,5/2/2008,123
Japan/Muroran,42.31166667,140.9752778,39.89,2009,5/7/2009,127
Japan/Muroran,42.32361111,140.97,3,2009,5/7/2009,127
Japan/Muroran,42.31166667,140.9752778,39.89,2010,5/18/2010,138
Japan/Muroran,42.32361111,140.97,3,2010,5/18/2010,138
Japan/Muroran,42.31166667,140.9752778,39.89,2011,5/13/2011,133
Japan/Muroran,42.32361111,140.97,3,2011,5/13/2011,133
Japan/Muroran,42.31166667,140.9752778,39.89,2012,5/14/2012,135
Japan/Muroran,42.32361111,140.97,3,2012,5/14/2012,135
Japan/Muroran,42.31166667,140.9752778,39.89,2013,5/21/2013,141
Japan/Muroran,42.32361111,140.97,3,2013,5/21/2013,141
Japan/Muroran,42.31166667,140.9752778,39.89,2014,5/5/2014,125
Japan/Muroran,42.32361111,140.97,3,2014,5/5/2014,125
Japan/Muroran,42.31166667,140.9752778,39.89,2015,5/1/2015,121
Japan/Muroran,42.32361111,140.97,3,2015,5/1/2015,121
Japan/Muroran,42.31166667,140.9752778,39.89,2016,5/2/2016,123
Japan/Muroran,42.32361111,140.97,3,2016,5/2/2016,123
Japan/Muroran,42.31166667,140.9752778,39.89,2017,5/4/2017,124
