"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-05","  51.3","000000","999.9","  69.1","  53.1","  5.1"," 0.12","1020.8","999.9","015.8","  61.5","  4.0","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-06","  53.6","010000","999.9","  73.0","  55.0"," 11.1"," 0.51","1015.0","999.9","009.9","  64.3","  3.6","  8.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-07","  52.5","010000","999.9","  62.1","  55.9"," 14.0"," 0.51","1004.6","999.9","999.5","  60.0","  5.1"," 11.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-08","  56.2","010000","999.9","  72.0","  55.0","  9.9"," 0.55","1000.9","999.9","995.8","  62.8","  3.0","  5.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-09","  51.0","000000","999.9","  75.0","  52.0","  9.9"," 0.00","1011.6","999.9","006.5","  62.3","  7.8","  6.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-10","  54.2","000000","999.9","  79.0","  48.9","  8.9"," 0.00","1017.0","999.9","012.1","  66.7","  3.9","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-11","  58.2","000000","999.9","  82.9","  57.0"," 14.0"," 0.01","1017.0","999.9","012.0","  71.0","  7.6","  6.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-12","  59.5","010000","999.9","  66.0","  61.0","  9.9"," 1.22","1012.1","999.9","007.1","  64.5","  2.4","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-13","  65.0","010000","999.9","  75.0","  62.1","  2.9"," 0.20","1006.2","999.9","001.3","  69.0","  1.5","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-14","  49.3","010000","999.9","  68.0","  50.0","  8.9"," 0.00","1006.5","999.9","001.3","  59.0","  3.3","  3.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-15","  46.5","000000","999.9","  75.0","  48.0","  9.9"," 0.00","1010.5","999.9","005.5","  62.1","  4.3","  3.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-16","  47.8","000000","999.9","  77.0","  48.9","  8.9"," 0.00","1015.5","999.9","010.5","  63.2","  3.1","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-17","  44.7","000000","999.9","  78.1","  46.9","  5.1"," 0.00","1018.2","999.9","013.1","  64.5","  4.7","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-18","  51.7","000000","999.9","  79.0","  53.1","  9.9"," 0.00","1020.2","999.9","015.1","  64.7","  6.1","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-19","  54.7","000000","999.9","  81.0","  52.0","  5.1"," 0.02","1020.7","999.9","015.7","  68.8","  5.1","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-20","  58.6","000000","999.9","  82.0","  57.0"," 11.1"," 0.00","1021.1","999.9","016.0","  68.3","  3.4","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-21","  54.8","000000","999.9","  86.0","  55.9","  7.0"," 0.00","1020.0","999.9","014.9","  72.0","  4.0","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-22","  56.5","010000","999.9","  78.1","  63.0","  6.0"," 0.39","1015.8","999.9","010.7","  68.2","  3.1","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-23","  61.3","010000","999.9","  64.9","  61.0","  8.0"," 2.95","1009.2","999.9","004.2","  63.8","  2.3","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-24","  50.0","000000","999.9","  81.0","  52.0","  8.9"," 0.00","1010.6","999.9","005.5","  65.0","  5.8","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-25","  50.8","000000","999.9","  82.9","  48.9"," 12.0"," 0.00","1009.7","999.9","004.6","  68.5","999.9","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-26","  53.0","000000","999.9","  82.9","  54.0"," 13.0"," 0.08","1008.1","999.9","003.0","  67.7","999.9","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-27","  52.7","000000","999.9","  79.0","  51.1","  7.0"," 0.00","1010.0","999.9","005.1","  69.2","  2.2","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-28","  57.7","010000","999.9","  77.0","  57.9"," 12.0"," 0.24","1006.2","999.9","001.2","  67.7","  3.7","  7.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-29","  57.7","010000","999.9","  80.1","  61.0"," 12.0"," 0.35"," 998.3","999.9","993.3","  67.5","  4.8","  9.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-30","  50.2","000000","999.9","  75.9","  53.1","  9.9"," 0.02","1014.3","999.9","009.2","  63.8"," 15.2","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-05-31","  57.2","010000","999.9","  70.0","  53.1","  7.0"," 2.05","1010.8","999.9","005.7","  63.0","  2.1","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-01","  65.0","010000","999.9","  70.0","  60.1","  6.0"," 0.28","1004.3","999.9","999.3","  67.0","  1.7","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-02","  62.8","010000","999.9","  71.1","  63.0","  4.1"," 0.24","1009.2","999.9","004.1","  66.0","  2.3","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-03","  62.8","000000","999.9","  82.0","  62.1","  4.1"," 0.02","1013.5","999.9","008.3","  69.3","  3.4","  2.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-04","  63.8","010000","999.9","  80.1","  60.1","  9.9"," 0.71","1015.0","999.9","010.1","  71.6","  2.8","  3.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-05","  69.0","010000","999.9","  75.9","  64.9","  4.1"," 1.46","1007.7","999.9","002.8","  70.3","  1.9","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-06","  70.3","010000","999.9","  75.9","  68.0","  8.0"," 0.87","1008.1","999.9","003.2","  73.3","  3.0","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-07","  69.0","010000","999.9","  73.9","  69.1"," 11.1"," 4.88","1002.6","999.9","997.7","  71.3","  1.7","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-08","  63.0","010000","999.9","  72.0","  63.0","  7.0"," 0.59","1003.6","999.9","998.6","  66.5","  3.3","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-09","  60.3","000000","999.9","  75.9","  62.1","  7.0"," 0.02","1010.2","999.9","005.2","  66.8","  5.5","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-10","  60.5","000000","999.9","  82.9","  61.0","  9.9"," 0.00","1007.5","999.9","002.7","  71.5","  2.6","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-11","  61.2","000000","999.9","  79.0","  60.1","  5.1"," 0.00","1004.9","999.9","000.1","  70.8","  3.0","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-12","  61.3","010000","999.9","  82.0","  61.0","  5.1"," 0.04","1006.3","999.9","001.4","  68.5","  2.0","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-13","  60.0","000000","999.9","  82.0","  57.9","  5.1"," 0.00","1014.4","999.9","009.4","  70.8","  4.8","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-14","  61.8","010000","999.9","  84.9","  62.1","  8.9"," 0.08","1018.0","999.9","012.9","  74.0","  3.0","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-15","  64.0","010000","999.9","  77.0","  64.0","  9.9"," 0.00","1017.3","999.9","012.3","  69.8","  2.1","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-16","  64.0","000000","999.9","  87.1","  63.0"," 11.1"," 0.00","1015.2","999.9","010.4","  74.5","  2.1","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-17","  61.7","010000","999.9","  89.1","  63.0","  7.0"," 0.35","1013.5","999.9","008.6","  76.3","  2.3","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-18","  68.8","010000","999.9","  81.0","  66.9","  6.0"," 0.63","1008.5","999.9","003.5","  72.5","  3.3","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-19","  62.7","000000","999.9","  77.0","  64.0","  5.1"," 0.02","1006.8","999.9","001.8","  71.0","  4.4","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-20","  66.4","010000","999.9","  73.0","  62.1","  1.9"," 0.75","1002.9","999.9","998.0","  69.8","  2.3","  1.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-21","  68.5","010010","999.9","  84.9","  68.0","  9.9"," 0.71","1005.7","999.9","000.8","  74.3","  3.0","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-22","  67.0","010000","999.9","  78.1","  66.9","  8.9"," 0.12","1007.2","999.9","001.9","  73.3","  8.9","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-23","  67.5","010000","999.9","  80.1","  68.0","  6.0"," 1.14","1005.2","999.9","000.2","  71.8","  2.3","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-24","  68.5","010000","999.9","  81.0","  68.0","  6.0"," 0.02","1004.7","999.9","999.8","  74.3","  3.8","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-25","  69.2","010000","999.9","  84.9","  68.0","  5.1"," 0.55","1004.7","999.9","999.8","  77.3","  2.5","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-26","  69.5","010000","999.9","  80.1","  70.0","  5.1"," 0.04","1002.2","999.9","997.4","  74.8","  2.9","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-27","  71.1","010000","999.9","  81.0","  71.1","  8.9"," 0.20","1006.5","999.9","001.6","  74.5","  1.6","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-28","  72.1","010000","999.9","  78.1","  71.1","  6.0"," 1.10","1005.5","999.9","000.7","  75.0","  3.1","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-29","  71.5","010000","999.9","  82.9","  71.1"," 11.1"," 0.16","1004.5","999.9","999.6","  74.5","  3.0","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-06-30","  68.8","010000","999.9","  84.9","  70.0","  5.1"," 0.04","1005.2","999.9","000.4","  76.0","  5.3","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-01","  67.7","010000","999.9","  89.1","  69.1","  4.1"," 0.00","1007.2","999.9","002.2","  76.5","  4.8","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-02","  68.8","010000","999.9","  88.0","  68.0","  6.0"," 0.75","1008.3","999.9","003.4","  78.6","  2.3","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-03","  71.7","010000","999.9","  77.0","  71.1","  2.9"," 1.10","1006.2","999.9","001.3","  73.5","  1.6","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-04","  73.7","010000","999.9","  80.1","  72.0","  8.9"," 1.18","1008.5","999.9","003.7","  75.7","  2.3","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-05","  70.5","010000","999.9","  75.9","  71.1","  6.0"," 1.42","1012.2","999.9","007.2","  73.3","  2.6","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-06","  70.8","010000","999.9","  82.0","  71.1","  7.0"," 0.08","1012.1","999.9","007.2","  73.8","  1.9","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-07","  72.8","010000","999.9","  75.9","  69.1","  2.9"," 0.28","1006.5","999.9","001.7","  75.0","  1.9","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-08","  73.5","010000","999.9","  82.0","  72.0","  4.1"," 1.65","1003.7","999.9","998.7","  75.5","  2.1","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-09","  67.2","000000","999.9","  87.1","  70.0","  8.0"," 0.00","1003.2","999.9","998.4","  78.0","  6.4","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-10","  67.2","000000","999.9","  86.0","  68.0","  7.0"," 0.00","1005.8","999.9","001.0","  77.7","  5.6","  5.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-11","  64.0","010000","999.9","  84.9","  71.1","  9.9"," 0.02","1010.7","999.9","005.8","  76.5"," 19.4","  7.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-12","  62.7","000000","999.9","  86.0","  66.9","  9.9"," 0.00","1012.7","999.9","007.7","  76.0","999.9","  5.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-13","  62.0","000000","999.9","  82.9","  64.9","  6.0"," 0.00","1012.5","999.9","007.4","  74.5","  4.5","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-14","  61.6","000000","999.9","  84.9","  64.0","  4.1"," 0.00","1010.0","999.9","005.2","  76.5","  5.4","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-15","  65.0","000000","999.9","  82.0","  68.0","  5.1"," 0.02","1007.7","999.9","002.8","  75.7","  2.7","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-16","  69.0","010000","999.9","  82.9","  71.1","  5.1"," 0.01","1006.4","999.9","001.5","  77.5","  3.2","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-17","  75.0","010000","999.9","  82.0","  73.9","  1.9"," 0.63","1005.6","999.9","000.9","  78.8","  2.6","  1.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-18","  70.8","010000","999.9","  78.1","  71.1","  4.1"," 4.06","1006.7","999.9","001.9","  74.5","  3.1","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-19","  72.3","010000","999.9","  80.1","  71.1","  4.1"," 0.63","1008.2","999.9","003.3","  75.2","  2.3","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-20","  74.2","010000","999.9","  82.9","  72.0","  2.9"," 3.23","1011.2","999.9","006.4","  77.2","  2.3","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-21","  74.9","010000","999.9","  82.9","  73.9","  2.9"," 0.12","1012.6","999.9","007.7","  78.0","  1.6","  1.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-22","  76.2","010000","999.9","  82.9","  75.0","  8.0"," 0.12","1013.3","999.9","008.4","  78.8","  2.8","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-23","  76.3","010000","999.9","  87.1","  75.9"," 11.1"," 0.24","1014.2","999.9","009.4","  80.7","  3.9","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-24","  75.4","000010","999.9","  91.9","  75.9","  8.0"," 0.01","1014.0","999.9","009.2","  81.5","  3.3","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-25","  75.5","000000","999.9","  93.0","  75.0","  8.9"," 0.00","1010.5","999.9","005.7","  83.5","  2.1","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-26","  74.0","000000","999.9","  93.0","  75.9"," 11.1"," 0.00","1008.2","999.9","003.3","  82.2","  4.1","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-27","  74.8","000000","999.9","  96.1","  73.9","  7.0"," 0.00","1009.7","999.9","004.9","  85.8","  3.3","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-28","  73.2","000000","999.9","  97.0","  75.9","  7.0"," 0.02","1013.8","999.9","009.0","  85.3","  2.9","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-29","  72.5","000000","999.9","  96.1","  73.0","  7.0"," 0.00","1014.8","999.9","009.7","  83.8","  3.4","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-30","  71.7","000000","999.9","  97.0","  73.0","  6.0"," 0.00","1012.7","999.9","007.7","  85.3","  3.7","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-07-31","  71.7","000010","999.9","  95.0","  73.9"," 12.0"," 0.02","1011.1","999.9","006.2","  83.7","  4.0","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-01","  71.8","000010","999.9","  96.1","  73.0","  8.9"," 0.02","1008.0","999.9","003.0","  83.3","  5.4","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-02","  70.0","000000","999.9","  90.0","  73.0","  8.9"," 0.02","1006.9","999.9","002.0","  80.6","  5.4","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-03","  64.7","000000","999.9","  91.0","  71.1"," 11.1"," 0.00","1009.6","999.9","004.8","  79.5"," 23.3","  6.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-04","  72.0","010000","999.9","  89.1","  70.0","  8.9"," 0.02","1011.0","999.9","006.2","  80.0","  5.4","  5.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-05","  72.2","010000","999.9","  87.1","  75.0","  5.1"," 0.08","1011.8","999.9","007.0","  80.2","  5.6","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-06","  72.0","000000","999.9","  93.0","  75.9","  5.1"," 0.02","1009.5","999.9","004.6","  83.2","  5.0","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-07","  72.5","010000","999.9","  89.1","  73.0","  1.9"," 0.67","1006.1","999.9","001.1","  77.7","  2.7","  1.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-08","  69.8","000000","999.9","  93.9","  71.1","  6.0"," 0.00","1004.8","999.9","000.0","  80.6"," 13.2","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-09","  70.3","000000","999.9","  96.1","  70.0","  6.0"," 0.00","1006.5","999.9","001.7","  83.2","  5.3","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-10","  73.8","000000","999.9","  95.0","  72.0","  7.0"," 0.00","1009.9","999.9","005.0","  85.5","  5.0","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-11","  73.0","000000","999.9","  91.9","  78.1","  6.0"," 0.00","1010.6","999.9","005.8","  83.3","  4.7","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-12","  75.5","000000","999.9","  91.9","  75.9","  8.9"," 0.02","1010.5","999.9","005.7","  84.0","  3.1","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-13","  74.5","010000","999.9","  87.1","  78.1","  8.9"," 0.08","1009.3","999.9","004.5","  81.3","  3.0","  6.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-14","  74.8","010010","999.9","  84.9","  75.9","  8.9"," 1.93","1007.7","999.9","002.9","  79.5","  4.8","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-15","  73.8","010000","999.9","  80.1","  75.0","  7.0"," 0.67","1011.1","999.9","006.3","  77.0","  8.4","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-16","  75.9","000000","999.9","  91.0","  73.9","  6.0"," 0.00","1013.7","999.9","008.9","  83.3","  4.3","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-17","  75.7","000000","999.9","  93.9","  78.1"," 12.0"," 0.00","1013.6","999.9","008.8","  84.7","  6.3","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-18","  76.0","000000","999.9","  95.0","  75.9","  8.9"," 0.02","1011.3","999.9","006.5","  85.0","  3.9","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-19","  74.2","000000","999.9","  95.0","  73.0","  7.0"," 0.00","1011.0","999.9","006.2","  84.5","  9.3","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-20","  75.5","000000","999.9","  96.1","  73.9","  9.9"," 0.00","1011.1","999.9","006.2","  85.5","  2.5","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1953-08-21","  75.2","000000","999.9","  98.1","  78.1","  6.0"," 0.00","1012.6","999.9","007.8","  85.8","  5.9","  3.5"
